Division,Placement,Skipper,Team,Total Score
B,1,Christopher Craven '16,University of Virginia,23
B,2,Daniel DelBello '17,George Washington University,29
B,3,Giuditta Di Laghi '16,Hampton University,42
B,4,Eleanor Conroy '15,Washington College,47
B,5,David Alldian '17,Villanova University,55
B,6,Annie Eckmann '14,Christopher Newport University,62
B,7,Bill Parker '14,William and Mary,78
B,8,Brittany Earley '16,Ocean County College,92
B,9,Jeffrey Proko '18,Drexel University,96
B,10,Joseph Crouse '16,University of Maryland,104
B,11,George Uehling '15,Virginia Tech,118
B,12,Henry Pease '16,Princeton University,126
