Division,Placement,Skipper,Team,Total Score
A,1,Charles Rees '16,College of Charleston,25
A,2,Stephen Long '17,University of California at Santa Barbara,32
A,3,Avery Fanning '16,U. S. Coast Guard Academy,34
A,4,George Kutschenreuter '15,University of Wisconsin,38
A,5,Andrea Luna '15,Old Dominion University,45
A,6,Alex Ramos '15,University of Michigan,47
A,7,Ben Buhl '16,Christopher Newport University,48
A,8,Robert Lippincott '14,Salve Regina University,50
A,9,Cameron Fraser '14,Boston University,52
A,10,Mark Ryan '15,California State University Long Beach,64
A,11,Charles Nunn '16,Washington College,65
A,12,Daniel Lawless '17,Jacksonville University,66
A,13,Jonathan Lutz '17,St. Mary's College of Maryland,67
A,14,Jack Gerli '17,Georgetown University,67
A,15,Edwin Strong '15,Clemson University,71
A,16,John Reddaway '15,Georgia Institute of Technology,72
A,17,Rebekah Schiff '16,College of Charleston,83
A,18,Benton Morton '14,North Carolina State University,101
