Division,Placement,Skipper,Team,Total Score
B,1,Sarah Fuller '16,University of Connecticut,14
B,2,John Cappetta '16,Bates College,21
B,3,Jack Kerby-Miller '14,Middlebury College,33
B,4,John Wehner '18,Northeastern University,49
B,5,Timothy Forgione '16,Massachusetts Maritime Academy,54
B,6,Emmet Todd '17,University of New Hampshire,55
B,7,Earl Lin '15,Wesleyan University,77
B,8,Sean O'Keefe '17,Colleges of the Fenway,80
B,9,Sarah Bouchie '16,Bentley University,93
B,10,David Tampellini '17,Sacred Heart University,99
