Division,Placement,Skipper,Team,Total Score
D,1,Reed Baldridge '16,College of Charleston,49
D,2,Jack McGuire '17,Bowdoin College,53
D,3,Nathan Fields '17,Old Dominion University,56
D,4,James Beatty '17,Tufts University,75
D,5,Arielle DeLisser '14,Hobart and William Smith Colleges,75
D,6,Marissa Lihan '14,U. S. Naval Academy,76
D,7,Massimo Mazzolini '17,Georgetown University,83
D,8,Catherine Shanahan '15,St. Mary's College of Maryland,83
D,9,Jason D'Agostino '17,Eckerd College,120
D,10,Alison Knoles '17,University of South Florida,139
D,11,Michael Saldi '15,Boston University,149
D,12,John Nothacker '16,SUNY Maritime College,156
D,13,Nathan Jamieson '17,University of Wisconsin,159
D,14,Hubbard Velie '17,University of Michigan,197
