Division,Placement,Skipper,Team,Total Score
B,1,Sarah Mackey '16,College of Charleston,8
B,2,David Rogers '15,North Carolina State University,16
B,3,Hugh Forester-Bennett '13,Clemson University,20
B,4,Cali McGovern '14,Clemson University,25
B,5,Hammond Edwards '15,The Citadel,26
B,6,Cassie Todd '16,University of North Carolina at Wilmington,29
B,7,Hans Lie-Nielsen '14,Duke University,37
B,8,Michael Stolorena '15,University of Georgia,40
B,9,Paulina Spencer '16,North Carolina State University,43
B,10,Scott Claudon '16,Georgia Institute of Technology,44
B,11,Benjamin Murphy '15,University of Tennessee,49
B,12,Sullivan Madewell '14,Auburn University,53
