Division,Placement,Skipper,Team,Total Score
A,1,Deirdre Lambert '15,Dartmouth College,60
A,2,Morgan Kiss '15,Yale University,101
A,3,Mary Hall '15,U. S. Naval Academy,112
A,4,Nikole Barnes '17,U. S. Coast Guard Academy,127
A,5,Arielle DeLisser '14,Hobart and William Smith Colleges,133
A,6,Rachel Bryer '17,University of Rhode Island,140
A,7,Andrea Luna '15,Old Dominion University,140
A,8,Erika Reineke '16,Boston College,157
A,9,Erin Mullins '16,Bowdoin College,157
A,10,Melany Johnson '15,Eckerd College,160
A,11,Madeline Kennedy '14,University of Hawaii,168
A,12,Clerc Cooper '15,College of Charleston,170
A,13,Chloe Lepert '15,Massachusetts Institute of Technology,177
A,14,Sarah Mace '14,Stanford University,192
A,15,Megan Grapengeter-Rudnick '17,Brown University,207
A,16,Mary Kate Mezzetti '16,Georgetown University,231
A,17,Dominique Wright '15,University of South Florida,232
A,18,Laura Wefer '16,University of Wisconsin,243
