Division,Placement,Skipper,Team,Total Score
A,1,Alexander Whipple '16,College of Charleston,18
A,2,Taylor Scheuermann '15,University of Miami,26
A,3,Connor Brady '15,University of South Florida,28
A,4,Daniel Lawless '17,Jacksonville University,41
A,5,Alejandro Monllor '17,Eckerd College,46
A,6,Edwin Strong '15,Clemson University,61
A,7,John Reddaway '15,Georgia Institute of Technology,67
A,8,Jack Largess '16,University of North Carolina,67
A,9,Sophia Schultz '17,New College of Florida,68
A,10,Maria Ayala '18,Rollins College,86
A,11,Benton Morton '14,North Carolina State University,93
A,12,Cassie Todd '16,University of North Carolina at Wilmington,95
A,13,Jackson Morton '14,Duke University,103
A,14,Jared Chrysostom '15,The Citadel,107
A,15,Joel Hurley '16,Embry-Riddle University,113
A,16,Adam Kaplon '15,Vanderbilt University,121
A,17,John Sutton '16,Florida State University,134
A,18,Matthew Weber '15,University of Georgia,137
A,19,Angela Skane '16,University of Florida,142
A,20,Brent DeAngelis '16,Auburn University,151
