Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,22
A,2,Raul Rios '16,Boston College,68
A,3,Kevin Martland '14,Connecticut College,71
A,4,Lucas Adams '15,Brown University,76
A,5,Patrick Snow '17,U. S. Naval Academy,102
A,6,Alexander Curtiss '16,St. Mary's College of Maryland,108
A,7,Colin MURPHY '15,Dartmouth College,108
A,8,Connor Needham '14,Roger Williams University,112
A,9,David Alfonso '14,Massachusetts Institute of Technology,112
A,10,Jack Swikart '15,University of Pennsylvania,115
A,11,Andrew Mollerus '16,Harvard University,137
A,12,Arthur Libby '17,SUNY Maritime College,153
A,13,Maria Sinagra '16,George Washington University,157
A,14,Bradley Milliken '14,U. S. Coast Guard Academy,172
A,15,Quinn Howes '16,Cornell University,175
A,16,Paolo Bertolotti '16,Columbia University,224
A,17,Andrew Grasso '15,Princeton University,231
