Division,Placement,Skipper,Team,Total Score
A,1,Laura Wefer '16,University of Wisconsin,14
A,2,Emily Oltrogge '15,University of Minnesota,19
A,3,Najwa Jumali '16,University of Iowa,28
A,4,Gabrielle Salvaterra '14,Northwestern University,41
A,5,Emily Gazall '16,University of Michigan,50
