Division,Placement,Skipper,Team,Total Score
B,1,Holly Tullo '17,Stanford University,24
B,2,Stephen Long '17,University of California at Santa Barbara,29
B,3,Francesca Cappellini '16,Santa Clara University,52
B,4,John Coakley '16,University of Southern California,53
B,5,Olivia Godfrey '17,University of California at Santa Barbara,59
B,6,Joseph Schiff '17,University of California at Santa Barbara,77
B,7,Ian Spilman '15,University of California at Santa Cruz,80
B,8,John Hill '13,California State University Long Beach,83
B,9,John Olson '14,University of California at San Diego,95
B,10,Gregory Coumes '17,University of California at Santa Barbara,109
B,11,Tyler Webb '15,California State University Long Beach,111
B,12,Samuel Heller '15,University of California at Irvine,125
B,13,Graham Gooding '16,Cal Poly University S.L.O.,129
B,14,Saul Rosen '15,University of California at Berkeley,133
B,15,Kevin Leddy '17,University of California at Santa Barbara,133
B,16,Lucas Murray '15,University of California at Davis,136
B,17,Kate Andersen '15,University of California at Irvine,180
B,18,Sarah Wyman '17,University of California at Los Angeles,188
B,19,Joseph Lausten '17,Cal Poly University S.L.O.,189
B,20,Ted Chavkin '14,University of California at Berkeley,194
B,21,Christina Stege '14,California State University Monterey Bay,203
B,22,Kimberly Alcorn '15,University of California at Los Angeles,215
B,23,Kip Wanaselja '16,University of California at Santa Cruz,223
B,24,William Brown '17,University of California at Berkeley,235
B,25,Conor McGee '17,Arizona State University,236
B,26,Samuel Rohrbach '17,University of California at San Diego,247
B,27,David Luu '17,University of California at San Diego,257
B,28,No show,Long Beach City College,290
