Division,Placement,Skipper,Team,Total Score
B,1,Paul Perry '15,University of South Florida,4
B,2,Erik Brydges '14,Eckerd College,10
B,3,Mara Strobel-Lanka '17,Jacksonville University,15
B,4,Sara Simon '15,University of South Florida,17
B,5,Richard Romer '15,University of South Florida,18
B,6,Cornell Lee '16,New College of Florida,23
B,7,Mitchell Wilkins '14,Rollins College,27
B,8,Thomas Monson '14,University of Florida,32
B,9,James Kalenti '17 *,Florida Atlantic University,34
B,10,Benjamin Kaminsky '17,University of Miami,40
