Division,Placement,Skipper,Team,Total Score
A,1,Viktor Wettergren '14,Tufts University,30
A,2,Megan Grapengeter-Rudnick '17,Brown University,39
A,3,Kyle Brego '17,Massachusetts Maritime Academy,47
A,4,Chanel Miller '14,University of Rhode Island,48
A,5,Megan Yeigh '16,University of Vermont,54
A,6,Johanna Kincaid '15,Brown University,56
A,7,Jonathan Pope '17,Roger Williams University,63
A,8,Carolyn Naughton '14,Boston College,64
A,9,Eric Anderson '16,Yale University,69
A,10,Margaret Bacon '14,Tufts University,79
A,11,Thomas Gallagher '16,Dartmouth College,87
A,12,Shannon Killian '16,Salve Regina University,100
A,13,Camille Matile '17,Northeastern University,118
A,14,Tristan Janowicz '16,Providence College,119
A,15,Joshua Morrison '17,U. S. Coast Guard Academy,127
A,16,Emmet Todd '17,University of New Hampshire,132
A,17,Max Hammon '14,Johnson and Wales University,159
A,18,Brian Reilly '16,Sacred Heart University,163
A,19,Lauren Javaly '15,Wesleyan University,165
A,20,No show,Holy Cross College,167
