Division,Placement,Skipper,Team,Total Score
A,1,Sky Adams '14,Brown University,14
A,2,Scott Barbano '17,Tufts University,27
A,3,Eric Anderson '16,Yale University,33
A,4,Ellis Tonissi '15,Connecticut College,33
A,5,Rachel Bryer '17,University of Rhode Island,34
A,6,Maarten Eenkema Van Dijk '14,Northeastern University,36
A,7,Liz Dubovik '15,Connecticut College,38
A,8,Margaret Bacon '14,Tufts University,39
A,9,Emmett Weeks '14,Brown University,53
A,10,John Cappetta '16,Bates College,57
A,11,Jennifer Lee '17,University of Connecticut,58
A,12,Genevieve Marquardt '15,Salve Regina University,63
A,13,Robert Queisser '16,Massachusetts Maritime Academy,63
A,14,Parker Peltzer '17,Middlebury College,83
