Division,Placement,Skipper,Team,Total Score
A,1,Bennett Capozzi '17,Harvard University,27
A,2,Amanda Sommi '16,Tufts University,31
A,3,Alexandra Romagnoli '15,Connecticut College,31
A,4,Jacob Martz '17,Boston College,32
A,5,Casey Gowrie '16,Tufts University,44
A,6,Samuel Campbell '17,Boston University,58
A,7,Zachary Karakouzian '16,University of New Hampshire,64
A,8,Minot Frye '16,Northeastern University,76
A,9,Jamie Joyce '16,Colleges of the Fenway,93
A,10,Maia Nelles-Sager '17,Wesleyan University,96
