Division,Placement,Skipper,Team,Total Score
B,1,none,Connecticut College,8
B,2,none,Bowdoin College,27
B,3,none,Bates College,38
B,4,none,Wesleyan University,39
B,5,none,U. S. Coast Guard Academy,39
B,6,none,McGill University,42
B,7,none,Northeastern University,44
B,8,none,Dartmouth College,44
B,9,none,Maine Maritime Academy,50
B,10,none,University of New Hampshire,56
B,11,none,Massachusetts Maritime Academy,57
B,12,none,Middlebury College,60
B,13,none,University of Connecticut,74
B,14,none,Williams College,78
B,15,Michael Stellato '16,Amherst College,82
B,16,none,Holy Cross College,87
B,17,none,Brandeis University,107
B,18,none,Wellesley College,134
