Division,Placement,Skipper,Team,Total Score
A,1,Colin Meade '16,Tufts University,12
A,2,Evan Gregory '16,Northeastern University,25
A,3,Alexandra Swanson '16,Brown University,29
A,4,David Rodriguez Fuentes '13,Massachusetts Institute of Technology,30
A,5,Jackson Chabot '14,Boston University,41
A,6,Olivia Wright '15,McGill University,47
A,7,Cynthia Connard '15,Middlebury College,50
A,8,Amanda Sutherland '?? *,Wellesley College,57
A,9,Andrew Angione '13,University of New Hampshire,58
A,10,Rebecca Uttormark '16,Amherst College,58
A,11,Michelle Guidotti '13,University of Massachusetts at Dartmouth,72
A,12,Earl Lin '15,Wesleyan University,80
A,13,Timothy Donahoe '15,University of Connecticut,84
A,14,Peter Novello '16,Bates College,92
A,15,Hannah Spiro '15,Brandeis University,100
