Division,Placement,Skipper,Team,Total Score
A,1,Michael Zonnenberg '15,University of Vermont,44
A,2,Peter Edmunds '14,Bowdoin College,53
A,3,Cameron Fraser '14,Boston University,59
A,4,Kyle Carney '13,Salve Regina University,62
A,5,Dan Nickerson '15,Tufts University,74
A,6,Mike Bloomstine '13,Providence College,78
A,7,John Cappetta '16,Bates College,84
A,8,Maarten Eenkema Van Dijk '14,Northeastern University,86
A,9,Kelsey Wheeler '14,Dartmouth College,96
A,10,Sean McLaughlin '15,Massachusetts Maritime Academy,113
A,11,Andrew McHenry '13,Maine Maritime Academy,129
A,12,Johannes Raatz '15,Amherst College,132
A,13,Brooke Baker '13,Wesleyan University,136
A,14,Jack Kerby-Miller '14,Middlebury College,139
A,15,Michael Rottier '15,University of Connecticut,155
