Division,Placement,Skipper,Team,Total Score
A,1,Dillon Paiva '13,Old Dominion University,36
A,2,Tyler Steel '13,SUNY Maritime College,58
A,3,Taylor Vann '13,U. S. Naval Academy,66
A,4,Christopher Price '14,Dartmouth College,77
A,5,John Ortel '15,Stanford University,78
A,6,Eddie Cox '16,Hobart and William Smith Colleges,89
A,7,Connor Godfrey '16,Fordham University,90
A,8,Connor Trepton '15,University of Wisconsin,103
A,9,Andrew Tamblyn '13,Roger Williams University,111
A,10,Alden Sonnenfeldt '13,Cornell University,112
A,11,Ryan Seago '14,University of Michigan,113
A,12,Samuel Bedinger '13,Washington College,114
A,13,Andrew Bates '15,U. S. Merchant Marine Academy,116
A,14,Bryan White '13,University of South Florida,125
A,15,Mary Margaret Meehan '15,Columbia University,152
A,16,none,University of Connecticut,204
