Division,Placement,Skipper,Team,Total Score
B,1,Ian Norman '18,University of Wisconsin,22
B,2,Aaron Martinson '14,University of Minnesota,41
B,3,Anne Schoenwetter '14,University of Notre Dame,52
B,4,Coral Rodriguez '16,University of Wisconsin,53
B,5,Sandi Fredericks '15 *,Lake Forest College,61
B,6,Rebecca Jegier '15,University of Notre Dame,66
B,7,Patrick Freese '16,Marquette University,85
B,8,Christopher Charleson '13,Purdue University,90
B,9,Joe Lund '14,University of Minnesota,94
B,10,Michael Small '14,Northern Michigan University,96
