Division,Placement,Skipper,Team,Total Score
B,1,Zachary Vickerson '16,Boston University,22
B,2,Katherine Sudol '16,Brown University,25
B,3,Minot Frye '16,Northeastern University,31
B,4,Pierre DuPont '16,Tufts University,34
B,5,Emmet Austin '16,McGill University,44
B,6,Marco Catipovic '14,Amherst College,45
B,7,Sarah Mountjoy '14,Massachusetts Institute of Technology,50
B,8,Amelia Connell '16,University of New Hampshire,51
B,9,none,Brandeis University,52
B,10,Maggie McDonald '14,University of Massachusetts at Dartmouth,62
B,11,none,Wesleyan University,70
B,12,none,Middlebury College,80
B,13,none,University of Connecticut,85
B,14,William Sartorius '16,Bates College,90
B,15,none,Wellesley College,99
