Division,Placement,Skipper,Team,Total Score
B,1,Maximiliano Agnese '17,Boston College,25
B,2,James Barry '16,Brown University,38
B,3,Duncan Swain '15,Tufts University,39
B,4,Connor Astwood '16,Boston University,40
B,5,Alexander Rudkin '14,Roger Williams University,48
B,6,Ames Lyman '14,Harvard University,56
B,7,Hollister Poole '15,Maine Maritime Academy,60
B,8,Warren (Trace) Smith '15,Dartmouth College,71
B,9,Colin Henderson '15,Northeastern University,72
B,10,Courtney Koos '16,Bowdoin College,74
B,11,Michael Rottier '15,University of Connecticut,89
B,12,Andrew Britton '16,U. S. Coast Guard Academy,90
B,13,William Feldman '14,Yale University,98
B,14,Shannon Killian '16,Salve Regina University,100
B,15,Daniel BerryPBS '13,University of New Hampshire,106
B,16,Robert Queisser '16,Massachusetts Maritime Academy,114
B,17,Matt Palardy '13,McGill University,124
B,18,Francisco Salas '15,Bentley University,124
