Division,Placement,Skipper,Team,Total Score
B,1,William Godfrey '16,Hobart and William Smith Colleges,42
B,2,Killian Corbishley '14,U. S. Naval Academy,47
B,3,Mia Cooper '14,Fordham University,53
B,4,Colin Keil '15,Cornell University,60
B,5,Austin Buonsignore '16,SUNY Maritime College,65
B,6,Dylan Froriep '15,Webb Institute,71
B,7,John Nothacker '16,SUNY Maritime College,79
B,8,Dante Iozzo '16,University of Buffalo,88
B,9,Jay Spector '16,George Washington University,91
B,10,TImothy Broskus '15,U. S. Merchant Marine Academy,113
B,11,Morgan Beals '13,Colgate University,114
B,12,Linda Codega '13,University of Virginia,122
B,13,Nicholas Pardini '16,Syracuse University,124
B,14,Jackson Dunitz '16,University of Maryland,130
B,15,Ross Swerling '16,Rochester Institute of Technology,139
B,16,Spencer Lee '16,Rensselaer Polytechnic Institute,170
