Division,Placement,Skipper,Team,Total Score
A,1,Mac Mace '13,College of Charleston,14
A,2,Will Stocke '13,University of South Florida,22
A,3,Wesley Byrne '13,Eckerd College,38
A,4,Ben Jassin '13,University of Miami,42
A,5,John Reddaway '15,Georgia Institute of Technology,46
A,6,Cole Barney '14,University of North Carolina at Wilmington,72
A,7,Robert Marshall '15,The Citadel,76
A,8,Chris Gardiner '14,University of Florida,78
A,9,David Rogers '15,North Carolina State University,79
A,10,William Duncan '14,Clemson University,104
A,11,Ryan Clarke '16,Embry-Riddle University,115
A,12,Elliot Evins '13,New College of Florida,116
