Division,Placement,Skipper,Team,Total Score
A,1,Abby Featherstone '13,University of South Florida,33
A,2,Laura Hernandez '15,University of Miami,43
A,3,Dominique Wright '15,University of South Florida,45
A,4,Carly Shevitz '14,College of Charleston,51
A,5,Taylor Scheuermann '15,University of Miami,58
A,6,Colleen Hartman '13,University of South Florida,60
A,7,Clerc Cooper '15,College of Charleston,64
A,8,Amy Baxter '13,Eckerd College,68
A,9,Nicole Hause '14,College of Charleston,68
A,10,Sarah Mackey '16,College of Charleston,73
A,11,Lissa McClung '14,Eckerd College,98
