Division,Placement,Skipper,Team,Total Score
B,1,Don Hause III '14,St. Mary's College of Maryland,28
B,2,none,U. S. Naval Academy,41
B,3,Katia DaSilva '15,Georgetown University,44
B,4,none,George Washington University,61
B,5,Richard Ross '16,Christopher Newport University,65
B,6,Scott Guinn '15,William and Mary,78
B,7,Alex Gatto '15,Cornell University,79
B,8,none,Loyola University Maryland,89
B,9,Sarah Hamm '13,University of Maryland,102
B,10,Samuel Patterson '16,University of Virginia,111
B,11,Philip Oasis '13,Princeton University,133
B,12,Ted Wingender '16,Ocean County College,136
B,13,none,Hampton University,137
B,14,Kris Rodriguez '15,Virginia Tech,166
B,15,MaryEllen Markuske '15,St. John's College,173
B,16,none,American University,204
