Division,Placement,Skipper,Team,Total Score
B,1,Erika Reineke '16,Boston College,15
B,2,Chandler Salisbury '13,Dartmouth College,37
B,3,Mayumi Roller '13,St. Mary's College of Maryland,43
B,4,Marissa Lihan '14,U. S. Naval Academy,52
B,5,Mariel Marchand '13,Tufts University,59
B,6,Hanna Vincent '14,Massachusetts Institute of Technology,68
B,7,Claire Dennis '13,Yale University,68
B,8,Amanda Taselaar '14,Georgetown University,71
B,9,Amy Baxter '13,Eckerd College,74
B,10,Laura Hernandez '15,University of Miami,76
B,11,Andrea Luna '15,Old Dominion University,83
B,12,Johanna Kincaid '15,Brown University,85
B,13,Mackenzie Needham '15,University of Rhode Island,92
B,14,Brooke Lyon '14,Hobart and William Smith Colleges,92
B,15,Carly Shevitz '14,College of Charleston,93
B,16,Jennifer Borshoff '15,Cornell University,113
B,17,Mary Margaret Meehan '15,Columbia University,114
B,18,Madeleine Sims '16,Fordham University,118
