Division,Placement,Skipper,Team,Total Score
B,1,Will Cyr '14,University of Michigan,17
B,2,John Kinzel '14,University of Wisconsin,18
B,3,Edward Moan '14,Bates College,22
B,4,Emily Oltrogge '15,University of Minnesota,27
B,5,Luke Miller '15,University of Buffalo,28
B,6,Grant Pollock '16,Purdue University,43
B,7,Gabrielle Salvaterra '14,Northwestern University,52
B,8,Colton Radenbaugh '15,Michigan State University,60
B,9,Connor Doyle '13,Miami University,65
B,10,Cory Vanhouten '13 *,Bowling Green State University,71
B,11,Katy Carlyle '15,University of Chicago,71
B,12,Brenden Jacobs '16,University of Illinois - Chicago,74
B,13,Andrew Logan '15,University of Toledo,93
