Division,Placement,Skipper,Team,Total Score
B,1,Charles Rees '16,College of Charleston,30
B,2,Benjamin Mohney '15,University of South Florida,35
B,3,Rebekah Schiff '16,College of Charleston,65
B,4,Marten Kendrick '15,Georgia Institute of Technology,73
B,5,Erik Brydges '14,Eckerd College,73
B,6,Christine DeSilva '15,University of Miami,110
B,7,Cassie Todd '16,University of North Carolina at Wilmington,119
B,8,Alexander Katsis '16,Duke University,130
B,9,James Lemmon '14,Clemson University,140
B,10,Chad Murray '15,Rollins College,148
B,11,David Rogers '15,North Carolina State University,153
B,12,Donald Parker '15,The Citadel,184
B,13,Sage Stahmer '16,University of North Carolina,185
B,14,Zachary Hall '13,Florida Institute of Technology,195
B,15,Thomas Monson '14,University of Florida,196
B,16,Thomas Andrews '13,Auburn University,224
B,17,Becca Hofmeister '14,University of Tennessee,234
B,18,Benjamin Hicks '14,University of Georgia,275
