Division,Placement,Skipper,Team,Total Score
A,1,Cam Cullman '13,Yale University,71
A,2,Michael Zonnenberg '15,University of Vermont,105
A,3,Colin Smith '13,Brown University,110
A,4,Lucas Adams '15,Brown University,124
A,5,William Hutchings '13,Tufts University,147
A,6,Philip Crain '13,Massachusetts Institute of Technology,152
A,7,Dan Nickerson '15,Tufts University,157
A,8,James Barry '16,Brown University,157
A,9,Domenic Bove '15,Boston College,159
A,10,Marek Zaleski '16,Harvard University,161
A,11,Max Nickbarg '14,Yale University,167
A,12,Ryan Schmitz '15,Boston College,175
A,13,Bo McClatchy '13,Dartmouth College,188
A,14,Joseph Paggi '16,Massachusetts Institute of Technology,226
A,15,Reid Secondo '16,Brown University,231
A,16,William Livernois '16,Massachusetts Institute of Technology,262
A,17,Henry O'Brien '15,University of Vermont,268
A,18,Max Lopez '15,Roger Williams University,280
A,19,Luke O'Connor '14,Harvard University,323
A,20,Luke Orchardo '16,Northeastern University,331
