Division,Placement,Skipper,Team,Total Score
B,1,Axel Sly '16,Stanford University,15
B,2,Michael Dahl '15,Stanford University,17
B,3,Martin Gibson '13,University of California at Berkeley,29
B,4,none,University of California at Santa Barbara,32
B,5,none,Western Washington University,45
B,6,Charles Schember '16 *,University of Oregon,47
B,7,Dylan Skeffington '14,University of California at Berkeley,53
B,8,none,Western Washington University,54
B,9,none,University of California at San Diego,63
B,10,Eric Hanna '15,California State University Long Beach,66
B,11,William Antrobus '15,California Maritime Academy,69
B,12,none,California State University Monterey Bay,73
B,13,none,University of California at Santa Barbara,74
B,14,Estella Wong '15,University of California at Davis,75
B,15,none,University of California at San Diego,88
B,16,Elisabeth Heinrich-Josties '14,University of California at Los Angeles,92
B,17,none,University of California at Los Angeles,96
B,18,Janice Wondolleck '15,University of California at Berkeley,97
B,19,Samuel Heller '15,University of California at Irvine,97
B,20,none,University of Southern California,103
