Division,Placement,Skipper,Team,Total Score
A,1,Timothy Harding '15,Brown University,10
A,2,Campbell Duffy '13,Roger Williams University,30
A,3,Sarah Williams '16,Dartmouth College,31
A,4,Matthew Paige '13,Roger Williams University,32
A,5,Tristan Janowicz '16,Providence College,37
A,6,John McGlynn '13,Wesleyan University,38
A,7,A. Tucker Atterbury '16,Roger Williams University,40
A,8,John Silvestri '16,Salve Regina University,41
A,9,James Moody '16,Tufts University,46
A,10,Charles Nunn '16,University of Rhode Island,55
A,11,Genevieve Marquardt '15,Salve Regina University,61
A,12,Winsor Williams '13,Johnson and Wales University,75
A,13,Alex Hering '13,Mitchell College,76
A,14,Karl Ryder '16,Massachusetts Maritime Academy,79
A,15,James Fales '13,University of Connecticut,80
A,16,Emmet Austin '16,McGill University,85
