Division,Placement,Skipper,Team,Total Score
A,1,none,Denison University,17
A,2,none,Denison University,21
A,3,none,Michigan Technological University,22
A,4,none,Ohio State University,23
A,5,none,Hope College,26
A,6,none,Miami University,27
A,7,none,Ohio University,27
A,8,none,University of Michigan,30
A,9,none,Bowling Green State University,33
A,10,none,Ohio State University,34
A,11,none,Miami University,35
A,12,none,University of Toledo,42
A,13,none,Bowling Green State University,43
A,14,none,Ohio University,45
