Division,Placement,Skipper,Team,Total Score
A,1,Colin Smith '13,Brown University,56
A,2,Graham Landy '15,Yale University,61
A,3,Alex Cook '13,Boston College,68
A,4,Alec Anderson '13,Roger Williams University,71
A,5,Michael Croteau '15,Bowdoin College,90
A,6,William Haeger '14,Tufts University,91
A,7,Gram Slattery '15,Harvard University,97
A,8,Andrew Sommer '13,Massachusetts Institute of Technology,98
A,9,Michael Zonnenberg '15,University of Vermont,103
A,10,Matthew Wefer '14,Dartmouth College,103
A,11,Kevin Martland '14,Connecticut College,107
A,12,Maarten Eenkema Van Dijk '14,Northeastern University,122
A,13,Caleb Armstrong '16,University of Rhode Island,133
A,14,Kyle Carney '13,Salve Regina University,157
A,15,Avery Fanning '16,U. S. Coast Guard Academy,158
A,16,Mike Bloomstine '13,Providence College,163
A,17,Ian Towill '14,Boston University,170
A,18,Edward Moan '14,Bates College,204
