Division,Placement,Skipper,Team,Total Score
A,1,Bears 2,Brown University,43
A,2,Camels,Connecticut College,56
A,3,Bears 2,U. S. Coast Guard Academy,65
A,4,Friars,Providence College,70
A,5,Bears 1,Brown University,72
A,6,Bears 1,U. S. Coast Guard Academy,79
A,7,Cardinals,Wesleyan University,84
A,8,Wildcats,Johnson and Wales University,93
A,9,Mariners,Mitchell College,125
