Division,Placement,Skipper,Team,Total Score
A,1,Whitney Kent '15,University of Wisconsin,17
A,2,Alison Kent '16,University of Minnesota,26
A,3,Jessie Olson '15,University of Minnesota,29
A,4,Molly Sitter '15,University of Wisconsin,30
A,5,Rachel Barch '13,University of Michigan,40
A,6,Meghan Bouman '15,Marquette University,49
A,7,Adelaide Davis '13,University of Wisconsin,50
A,8,Sarah Gross '15,University of Iowa,57
A,9,Autumn Morden '15,University of Wisconsin Milwaukee,84
A,10,none,Northwestern University,98
