Division,Placement,Skipper,Team,Total Score
B,1,Cole Rice '15,Roger Williams University,16
B,2,Nathan Allman '16,Brown University,17
B,3,Alexander Rudkin '14,Roger Williams University,22
B,4,Hunter Johnstone '16,Dartmouth College,24
B,5,Christopher Jensen '14,Salve Regina University,31
B,6,Mark Gargula '14,Roger Williams University,33
B,7,Ian White '16,University of Rhode Island,33
B,8,Rolfe Glover '16,Tufts University,40
B,9,Lewis Fowler-Gerace '15,Wesleyan University,63
B,10,Myles Gibbs '16,University of Connecticut,65
B,11,James Paolino '15,McGill University,65
B,12,Christopher Voorman '14,Johnson and Wales University,71
B,13,Andrew Holmes '16,Massachusetts Maritime Academy,75
B,14,Stephanie Burrell '16,Providence College,81
B,15,none,Salve Regina University,85
B,16,Chelsea Abbenante '14,Mitchell College,95
