Division,Placement,Skipper,Team,Total Score
B,1,Sarah Mackey '16,College of Charleston,11
B,2,Marten Kendrick '15,Georgia Institute of Technology,12
B,3,Benton Morton '14,North Carolina State University,17
B,4,Mark Buchanan '13,University of Tennessee,19
B,5,Samuel Duckworth '13,Clemson University,20
B,6,Katie Marren '13,Vanderbilt University,25
B,7,Trey Poole '14 *,University of North Carolina at Wilmington,26
B,8,Scott Burnett '13,University of Tennessee-Chattanooga,28
B,9,Donald Parker '15,The Citadel,31
B,10,Benjamin Hicks '14,University of Georgia,31
