Division,Placement,Skipper,Team,Total Score
B,1,Duncan Swain '15,Tufts University,39
B,2,Matthew Coughlin '16,University of Rhode Island,51
B,3,Connor Astwood '16,Boston University,54
B,4,Ian Storck '15,Dartmouth College,55
B,5,Robert Lippincott '14,Salve Regina University,57
B,6,Ryan Morrison '14,Boston College,66
B,7,Jesse Thomas '17,Northeastern University,68
B,8,Edward Moan '14,Bates College,72
B,9,Philip Koch '16,Bowdoin College,90
B,10,Jared Dunn '13,Brandeis University,112
B,11,Austin Smyth '15,University of Connecticut,132
B,12,David Mazotas '16,University of New Hampshire,150
