Division,Placement,Skipper,Team,Total Score
A,1,none,California Maritime Academy,20
A,2,none,University of California at Berkeley,22
A,3,none,University of California at Santa Barbara,23
A,4,none,University of California at Berkeley,35
A,5,none,California State University Long Beach,37
A,6,none,University of California at Berkeley,40
A,7,none,University of Southern California,43
A,8,none,University of California at Davis,53
A,9,none,California Maritime Academy,67
A,10,none,University of California at San Diego,72
A,11,none,University of California at Davis,75
A,12,none,University of California at Los Angeles,85
A,13,none,Cal Poly University S.L.O.,86
A,14,none,University of Oregon,108
A,15,none,University of California at Santa Barbara,112
