Division,Placement,Skipper,Team,Total Score
A,1,Elliott Morrill '15,Hobart and William Smith Colleges,78
A,2,Gordon Wolcott '13,University of Virginia,84
A,3,George Prieto '13,U. S. Naval Academy,87
A,4,Don Hause III '14,St. Mary's College of Maryland,99
A,5,Michael Russom '13,University of Pennsylvania,103
A,6,Daniel LOCHNER '15,Old Dominion University,108
A,7,Olin Paine '16,Fordham University,119
A,8,Julia Paxton '14,SUNY Maritime College,139
A,9,Robert Boger '13,U. S. Merchant Marine Academy,143
A,10,Ian Connors '13,George Washington University,155
A,11,Conor Cashel '14,Columbia University,156
A,12,Thomas Heist '15,Washington College,174
A,13,Christian Geary '14,Stevens Institute of Technology,187
A,14,Colin Keil '15,Cornell University,201
A,15,Eddie Einhaus '13,Rensselaer Polytechnic Institute,210
A,16,Courtney Williams '14,Rutgers University,229
A,17,Thomas Greathouse '14,U. S. Merchant Marine Academy,241
A,18,Adrija Navarro '15,Princeton University,253
A,19,Jonah Burke-Kleinman '16,Queen's University,301
A,20,Michael Suchernick '13,Ocean County College,307
