Division,Placement,Skipper,Team,Total Score
B,1,none,Dartmouth College,10
B,2,none,Northeastern University,10
B,3,none,Wesleyan University,11
B,4,none,Tufts University,12
B,5,none,U. S. Coast Guard Academy,14
B,6,none,McGill University,18
B,7,none,Maine Maritime Academy,21
B,8,none,Massachusetts Maritime Academy,21
B,9,none,Trinity College,25
B,10,none,Middlebury College,29
B,11,none,Brandeis University,29
B,12,none,University of New Hampshire,34
B,13,none,Bates College,45
B,14,none,Wellesley College,45
