Division,Placement,Skipper,Team,Total Score
A,1,Philip Gordon '12,University of Oregon,15
A,2,Paul Foley '14,Western Washington University,28
A,3,Brian Hickman '15,Oregon State University,34
A,4,Casey Pruitt '13,Western Washington University,35
A,5,Taylor Martin '16,Western Washington University,64
A,6,Ryan Fritsen '14,University of Oregon,67
A,7,William Service '15,University of Puget Sound,98
A,8,Christopher Eichar '16,University of Puget Sound,108
A,9,Matt Sklar '16,University of Puget Sound,110
A,10,Greyson Spencer '?? *,Western Washington University,114
