Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,25
A,2,Mayumi Roller '13,St. Mary's College of Maryland,79
A,3,Claire Dennis '13,Yale University,107
A,4,Mary Hall '15,U. S. Naval Academy,119
A,5,Nancy Hagood '14,Georgetown University,124
A,6,Christina Frost '16,U. S. Coast Guard Academy,134
A,7,Abby Featherstone '13,University of South Florida,143
A,8,Lauren Cefali '15,U. S. Coast Guard Academy,144
A,9,Catherine Shanahan '15,St. Mary's College of Maryland,146
A,10,Emily Billing '13,Yale University,152
A,11,Lily Grimshaw '15,University of Washington,168
A,12,Marissa Lihan '14,U. S. Naval Academy,182
A,13,McKenzie Wilson '14,Stanford University,182
A,14,Rebecca King '13,Stanford University,230
A,15,Laura Hernandez '15,University of Miami,256
A,16,Alison Kent '16,University of Minnesota,283
A,17,Margot Provensal '13,Texas A&M University at Galveston,300
A,18,Alexandra Payne '15,Tulane University,304
