Division,Placement,Skipper,Team,Total Score
A,1,Juan Maegli '13,College of Charleston,37
A,2,Chris Barnard '13,Georgetown University,61
A,3,Kieran Chung '15,Stanford University,107
A,4,Cam Cullman '13,Yale University,111
A,5,Colin Smith '13,Brown University,122
A,6,Oliver Toole '14,Stanford University,125
A,7,Olin Paine '16,Fordham University,144
A,8,Nevin Snow '16,Georgetown University,144
A,9,Christopher Stocke '15,University of South Florida,176
A,10,Carson Crain '16,Rice University,184
A,11,William Heausler '13,University of Florida,202
A,12,Lucas Adams '15,Brown University,203
A,13,Michael Zonnenberg '15,University of Vermont,204
A,14,John Wallace '14,St. Mary's College of Maryland,211
A,15,Andrew Fox '13,University of Wisconsin,213
A,16,Trey Hartman '15,Texas A&M University at Galveston,250
A,17,Philip Gordon '12,University of Oregon,266
A,18,Chris Loew-Blosser '14,University of Minnesota,318
