Division,Placement,Skipper,Team,Total Score
A,1,Esteban Forrer '16,Old Dominion University,37
A,2,Gordon Wolcott '13,University of Virginia,42
A,3,Samuel Bedinger '13,Washington College,53
A,4,Jacob Spracher '15,Old Dominion University,60
A,5,Connor Timmins '14,U. S. Naval Academy,78
A,6,Alex Post '15,Georgetown University,81
A,7,Nicholas Clemence '15,St. Mary's College of Maryland,90
A,8,Francois Conde-Jahn '13,U. S. Merchant Marine Academy,90
A,9,Ben Buhl '16,Christopher Newport University,97
A,10,Domenic Re '15,University of Virginia,104
A,11,Edward Titcomb '13,Fordham University,114
A,12,Abbott Cowen '13,Bucknell University,148
A,13,Mary Buhl '14,Christopher Newport University,149
A,14,William Broman '14,George Washington University,154
A,15,Peter Hays '14,American University,168
A,16,Joshua Gopeesingh '14,Hampton University,170
A,17,Adam Rybczynski '14,University of Maryland/Baltimore County,202
