Division,Placement,Skipper,Team,Total Score
A,1,Ryan Seago '14,University of Michigan,16
A,2,Brendan Boylan '13,University of Wisconsin,23
A,3,Griffin Orr '15,University of Buffalo,23
A,4,Drake Lundeen '14,University of Minnesota,24
A,5,Tommy Holmberg '13,Bates College,35
A,6,Bill Weiland '14,Michigan State University,48
A,7,Phil Holt '14,Purdue University,48
A,8,Travis Cottle '15,Northwestern University,61
A,9,Zi Chong Kao '14,University of Chicago,62
A,10,Adelheid Rittmeyer '13,University of Illinois - Chicago,65
A,11,William Kyle '14,Bowling Green State University,70
A,12,Stuart Fisher '16,Miami University,72
A,13,Eric Frissell '11,University of Toledo,91
