Division,Placement,Skipper,Team,Total Score
A,1,John McGlynn '13,Wesleyan University,29
A,2,Michael Rottier '15,University of Connecticut,37
A,3,Andrew McHenry '13,Maine Maritime Academy,40
A,4,Jared Dunn '13,Brandeis University,50
A,5,Jack Kerby-Miller '14,Middlebury College,58
A,6,Johannes Raatz '15,Amherst College,58
A,7,Will Humphrey '14,University of New Hampshire,73
A,8,Alex Hering '13,Mitchell College,77
A,9,Priscilla Stoll '15,Massachusetts Maritime Academy,94
A,10,Maxime Fecteau '14,McGill University,99
A,11,Conall Finn '16,Johnson and Wales University,112
