Division,Placement,Skipper,Team,Total Score
A,1,Alex Jacob '16,Fordham University,25
A,2,Gordon Wolcott '13,University of Virginia,33
A,3,Michael Russom '13,University of Pennsylvania,37
A,4,Joshua Prucnal '16,University of Maryland,72
A,5,Nathan Fast '14,Webb Institute,77
A,6,Andrew Murphy '14,Syracuse University,80
A,7,Joan Boyle '14,Drexel University,90
A,8,Nicholas Price '16,Virginia Tech,90
A,9,Bill Parker '14,William and Mary,91
A,10,Hilary Grantmyre '15,Queen's University,106
A,11,Steven Ross '15,St. John's College,110
A,12,Andrew Green '14,University of Buffalo,125
