Division,Placement,Skipper,Team,Total Score
B,1,Erika Reineke '16,Boston College,29
B,2,Morgan Kiss '15,Yale University,31
B,3,Melany Johnson '15,College of Charleston,43
B,4,Kelsey Wheeler '14,Dartmouth College,45
B,5,Annie Schmidt '14,Roger Williams University,45
B,6,Catherine Shanahan '15,St. Mary's College of Maryland,53
B,7,Amanda Taselaar '14,Georgetown University,59
B,8,Jana Gailiunas '16,University of Vermont,65
B,9,Lauren Cefali '15,U. S. Coast Guard Academy,72
B,10,Lizzy Hamilton '15,Bowdoin College,76
B,11,Andrea Luna '15,Old Dominion University,77
B,12,Amy Baxter '13,Eckerd College,77
B,13,Johanna Kincaid '15,Brown University,78
B,14,Mariel Marchand '13,Tufts University,89
B,15,Heidi Hood '16,Northeastern University,91
B,16,Mackenzie Needham '15,University of Rhode Island,92
B,17,Liz Dubovik '15,Connecticut College,97
B,18,Caitlin Watson '14,Harvard University,97
B,19,Hanna Vincent '14,Massachusetts Institute of Technology,118
B,20,Anna Booras '16,Boston University,132
