Division,Placement,Skipper,Team,Total Score
A,1,Marissa Lihan '14,U. S. Naval Academy,31
A,2,Mayumi Roller '13,St. Mary's College of Maryland,51
A,3,Nancy Hagood '14,Georgetown University,76
A,4,Mary Hall '15,U. S. Naval Academy,80
A,5,Catherine Shanahan '15,St. Mary's College of Maryland,90
A,6,Arielle DeLisser '14,Hobart and William Smith Colleges,96
A,7,Giuditta Di Laghi '16,Hampton University,145
A,8,Brooke Lyon '14,Hobart and William Smith Colleges,157
A,9,Madeline Higgins '16,Georgetown University,157
A,10,Amanda Taselaar '14,Georgetown University,170
A,11,Adele Huffine '14,Hobart and William Smith Colleges,180
A,12,Corina Radtke '14,Old Dominion University,180
A,13,Rachel Austin '14,Old Dominion University,182
A,14,Emma Ferris '15,U. S. Naval Academy,189
A,15,Alexis Coudert '15,Georgetown University,190
A,16,Jaclyn Hollander '15,Old Dominion University,204
