Division,Placement,Skipper,Team,Total Score
B,1,William Floyd '16,Denison University,27
B,2,Corinne Sackett '15,Ohio State University,36
B,3,John Salisbury '16,Miami University,44
B,4,Alex Graves '15,Ohio State University,59
B,5,Abby Freeman '16,Ohio University,64
B,6,Carl Hotz '13,University of Akron,79
B,7,Halle Harklau '15,Wittenberg University,100
B,8,Hilary Rieman '13,Bowling Green State University,103
B,9,Sam Logan '14,Bowling Green State University,109
B,10,Andrew Davis '14 *,University of Toledo,116
B,11,Michael Metzen '14,Indiana University,117
B,12,Jose Avila '15,Miami University,140
