Division,Placement,Skipper,Team,Total Score
A,1,Ian Stokes '16,University of California at Santa Barbara,23
A,2,Nicolas Delfino '16,University of California at San Diego,46
A,3,Alex Newton '16,California State University Long Beach,56
A,4,John Hill '13,California State University Long Beach,63
A,5,Nicholas Weis '15,University of California at Irvine,83
A,6,John Coakley '16,University of Southern California,91
A,7,Jacob Hiew '15,University of California at Berkeley,99
A,8,Anthony Helm '15,University of California at Santa Barbara,104
A,9,Martin Gibson '13,University of California at Berkeley,105
A,10,Joseph McArdle '14,University of California at San Diego,127
A,11,Gabriel Monti '15,University of California at Los Angeles,142
A,12,Austin Hodges '14,Arizona State University,153
A,13,none,University of Southern California,154
A,14,Jessica Brown '14,University of California at Davis,157
A,15,Dan Berman '13,University of California at Davis,163
