Division,Placement,Skipper,Team,Total Score
B,1,Antoine Screve '16,Stanford University,74
B,2,Judge Ryan '14,Brown University,76
B,3,Mac Mace '13,College of Charleston,86
B,4,Nevin Snow '16,Georgetown University,88
B,5,Christopher Segerblom '14,Yale University,90
B,6,Michael Grove '14,U. S. Naval Academy,111
B,7,Victor Diaz De Leon '14,St. Mary's College of Maryland,113
B,8,Fernando Monllor '16,University of South Florida,116
B,9,Stewart Draheim '16,Hobart and William Smith Colleges,116
B,10,Steven Pelissier '14,University of Vermont,117
B,11,Matthew Hecht '16,University of Miami,127
B,12,Julia Paxton '14,SUNY Maritime College,137
B,13,David Liebenberg '14,Tufts University,144
B,14,Robert Boger '13,U. S. Merchant Marine Academy,164
B,15,Zach Runci '13,Old Dominion University,175
B,16,Samuel Bedinger '13,Washington College,178
B,17,Bill Weiland '14,Michigan State University,235
B,18,Joshua Gopeesingh '14,Hampton University,248
