Division,Placement,Skipper,Team,Total Score
C,1,Kieran Chung '15,Stanford University,17
C,2,Chris Vilicich '16,California Maritime Academy,50
C,3,Matthew Morris '16,University of California at San Diego,51
C,4,Cameron Walsh '13,University of California at Santa Barbara,56
C,5,Julian Soto '14,University of Hawaii,70
C,6,Nicholas Weis '15,University of California at Irvine,107
C,7,Brandon Yuen '14,University of Southern California,125
C,8,Jacob Hiew '15,University of California at Berkeley,165
C,9,Paul Foley '14,Western Washington University,170
C,10,Hanna Miller '15,California State University Monterey Bay,190
C,11,Ryan Wilkerson '14,University of California at Davis,228
C,12,Peter Bailey '15,University of California at Los Angeles,250
C,13,none,Arizona State University,308
C,14,none,California State University Long Beach,308
C,15,none,Cal Poly University S.L.O.,308
C,16,none,California State University Channel Islands,308
C,17,George Powell '13,Northwestern University,308
C,18,none,University of Oregon,308
C,19,none,Santa Clara University,308
C,20,none,Stanford University,308
C,21,none,Texas A&M University at Galveston,308
