Division,Placement,Skipper,Team,Total Score
A,1,none,Bowdoin College,24
A,2,none,Wesleyan University,25
A,3,Bradley Brown '15,U. S. Coast Guard Academy,32
A,4,none,Connecticut College,34
A,5,Johannes Raatz '15,Amherst College,44
A,6,none,Bates College,46
A,7,none,Dartmouth College,48
A,8,none,Brandeis University,49
A,9,none,Maine Maritime Academy,51
A,10,none,Northeastern University,52
A,11,none,McGill University,54
A,12,none,University of New Hampshire,54
A,13,none,Middlebury College,66
A,14,none,Massachusetts Maritime Academy,80
A,15,none,University of Connecticut,80
A,16,none,Williams College,85
A,17,none,Holy Cross College,94
A,18,none,Wellesley College,134
