Division,Placement,Skipper,Team,Total Score
B,1,Jennifer Borshoff '15,Cornell University,35
B,2,Alex Nugent '15,Hobart and William Smith Colleges,73
B,3,Luke Miller '15,University of Buffalo,76
B,4,Irene Jacqz '13,Columbia University,81
B,5,Casey Brown '16,Webb Institute,97
B,6,James Gardner '16,U. S. Merchant Marine Academy,110
B,7,Clifton Kartner '15,Queen's University,117
B,8,Harmen Rockler '13,Syracuse University,117
B,9,Hannah McNomee '16,George Washington University,126
B,10,Michael Ince '16,George Washington University,131
B,11,Eddie Einhaus '13,Rensselaer Polytechnic Institute,134
B,12,Jeffrey Gordon '13,Colgate University,139
B,13,Jack Pinnell '15,U. S. Military Academy,170
B,14,Cassaundra Hobbs '13,Rochester Institute of Technology,190
B,15,Maurice Jakesch '13,University of Toronto,212
