Division,Placement,Skipper,Team,Total Score
A,1,Connor Brady '15,Roger Williams University,14
A,2,Laura Dunphy '15,Massachusetts Institute of Technology,22
A,3,James Moody '16,Tufts University,28
A,4,Nathan Allman '16,Brown University,30
A,5,Margaret Bacon '14,Tufts University,33
A,6,Rosalind Lesh '16,Massachusetts Institute of Technology,34
A,7,Matthew Clarida '16,Harvard University,37
A,8,Amanda Sommi '16,Tufts University,41
A,9,Ann Sager '13,University of New Hampshire,45
A,10,Luke Orchardo '16,Northeastern University,49
A,11,Jackson Chabot '14,Boston University,67
A,12,none,Wellesley College,68
A,13,none,Boston University,84
