Division,Placement,Skipper,Team,Total Score
A,1,Oliver Toole '14,Stanford University,49
A,2,Gregory Dair '14,California State University Channel Islands,62
A,3,Shane Young '14,California State University Long Beach,68
A,4,Cameron Hutcheson '14,University of Southern California,80
A,5,Ian Stokes '16,University of California at Santa Barbara,94
A,6,Adam Pokras '14,University of Hawaii,100
A,7,Travis Benton '14,University of California at Berkeley,116
A,8,Philip Gordon '12,University of Oregon,119
A,9,Casey Pruitt '13,Western Washington University,123
A,10,Eric Alamillo '13,University of California at San Diego,129
A,11,Matthew Van Rensselaer '13,California Maritime Academy,131
A,12,Yuki Yoshiyasu '16,Stanford University,149
A,13,Brian Hoover '12,University of California at Irvine,165
A,14,Ryan Anderson '15,Northwestern University,196
A,15,Emelia Pelliccio '13,University of California at Los Angeles,210
A,16,Francesca Cappellini '16,Santa Clara University,232
A,17,Spenser Branch '14,Arizona State University,234
A,18,Shaun Prestridge '13,Cal Poly University S.L.O.,248
A,19,Nicholas Chong '13,Texas A&M University at Galveston,251
A,20,Lucas Murray '15,University of California at Davis,254
A,21,Mark Hurdle '13,California State University Monterey Bay,270
