Division,Placement,Skipper,Team,Total Score
C,1,Morgan Kiss '15,Yale University,64
C,2,Bo McClatchy '13,Dartmouth College,79
C,3,Ryan Mullins '13,Boston College,81
C,4,Andrew Tamblyn '13,Roger Williams University,83
C,5,Duncan Swain '15,Tufts University,87
C,6,Dylan Finneran '15,U. S. Coast Guard Academy,104
C,7,Marek Zaleski '16,Harvard University,116
C,8,OJ O'Connell '15,University of Vermont,121
C,9,Tom Peabody '14,Bowdoin College,127
C,10,Matthew Coughlin '16,University of Rhode Island,156
C,11,Conor Fowler '14,Boston University,158
C,12,Christopher Jensen '14,Salve Regina University,167
C,13,Scott Goodrich '16,Northeastern University,170
C,14,Reid Secondo '16,Brown University,182
C,15,William Livernois '16,Massachusetts Institute of Technology,192
C,16,Thomas Presti '13,University of Connecticut,221
C,17,Tristan Janowicz '16,Providence College,231
C,18,Zachary Karakouzian '16,University of New Hampshire,231
