Division,Placement,Skipper,Team,Total Score
B,1,Nicholas Chong '13,Texas A&M University at Galveston,22
B,2,Masie Comen '15,University of Texas,23
B,3,Jessica Oswalt '16,Tulane University,31
B,4,Aly Gazzola '14,Texas A&M University at Galveston,35
B,5,Sarah Douglas '15,University of Texas,56
B,6,Melissa Brown '14,University of Kansas,65
B,7,Heidi Ventresca '15,Oklahoma City University,66
B,8,Casey Crossland '13,University of North Texas,77
B,9,James Dirkes '12,University of Colorado at Boulder,85
B,10,Megan Aselton '14,Southern Methodist University,96
