Division,Placement,Skipper,Team,Total Score
A,1,Connor Godfrey '16,Fordham University,12
A,2,Matthew Reeves '15,Queen's University,46
A,3,Douglas Zangre '13,Webb Institute,47
A,4,Kevin Bowen '15,Royal Military College,57
A,5,Alex Renaud '16,University of Ottawa,57
A,6,Oguz Aras '16,University of Toronto,78
A,7,Daniel Christiani '15,Rochester Institute of Technology,79
A,8,Jacob Snyder '13,Penn State University,81
A,9,Phillip Sellstrom '13,University of Rochester,87
