Division,Placement,Skipper,Team,Total Score
B,1,Vytenis Karaitis '14,Western Michigan University,29
B,2,David Mirkhaef '15,Purdue University,32
B,3,Maggie Kloote '15,Michigan Technological University,33
B,4,Luke DeSmet '13,Michigan State University,34
B,5,Evelyn Ritter '15,Hope College,45
B,6,Brenton Sirowatka '15,Michigan State University,52
B,7,Kevin Luther '15,Western Michigan University,53
B,8,Meagan Elinski '13,Hope College,58
B,9,Lawrence Drouhard '13,Bowling Green State University,71
