Division,Placement,Skipper,Team,Total Score
B,1,Alejandro Ruiz-Ramon '15,Tufts University,32
B,2,William Bowman '14,Boston College,50
B,3,Christopher Segerblom '14,Yale University,52
B,4,Michael Popp '16,U. S. Naval Academy,75
B,5,David Larson '16,Massachusetts Institute of Technology,85
B,6,Robert Lippincott '14,Salve Regina University,94
B,7,Tyler Rice '14,Brown University,97
B,8,Connor Brady '15,Roger Williams University,102
B,9,Peter Edmunds '14,Bowdoin College,103
B,10,Christopher Price '14,Dartmouth College,104
B,11,Jason Michas '13,Harvard University,105
B,12,Tony Collins '15,Eckerd College,105
B,13,Ryan Seago '14,University of Michigan,106
B,14,OJ O'Connell '15,University of Vermont,110
B,15,Jordan Bothwick '15,Connecticut College,114
B,16,Cameron Fraser '14,Boston University,116
B,17,Samuel Cushing '15,University of Rhode Island,117
B,18,Eleanor Conroy '15,Washington College,150
B,19,Robert Suriani '16,Cornell University,169
