Division,Placement,Skipper,Team,Total Score
A,1,Olin Paine '16,Fordham University,18
A,2,Johnny Norfleet '13,Hobart and William Smith Colleges,36
A,3,Tyler Steel '13,SUNY Maritime College,70
A,4,Nathan Fast '14,Webb Institute,74
A,5,Lukas Edegran '13,U. S. Naval Academy,80
A,6,Andrew Bates '15,U. S. Merchant Marine Academy,84
A,7,Griffin Orr '15,University of Buffalo,93
A,8,Duncan Howes '15,Cornell University,97
A,9,Paul Throop '12,Queen's University,102
A,10,Conor Cashel '14,Columbia University,129
A,11,Kevin Petrikas '13,Rensselaer Polytechnic Institute,144
A,12,Andrew Beckmann '15,U. S. Military Academy,152
A,13,Daniel Christiani '15,Rochester Institute of Technology,156
A,14,Jacob Romanowsky '14,University of Rochester,160
A,15,Nicholas Woviotis '15,Syracuse University,168
